transaction_id,step,transaction_type,amount,sender_account,sender_old_balance,sender_new_balance,recipient_account,recipient_old_balance,recipient_new_balance,is_suspicious
20538,13,CASH_OUT,261363.17,C604671,722578.15,461214.98,C921756,378306.34,639669.51,1
23809,7,DEPOSIT,48513.56,C905343,92201.85,92201.85,M545277,504802.47,553316.03,0
10629,26,CASH_OUT,210816.92,C634606,237064.76,26247.84,C187224,96076.16,306893.08,1
17289,24,TRANSFER,343224.2,C956359,239600.34,0,C803559,430439.88,773664.08,1
5924,25,TRANSFER,57778.47,C699618,266473.24,208694.77,C564049,165396.16,223174.63,0
18217,17,TRANSFER,353574.86,C715435,343378.63,0,C152174,597850.89,951425.75,1
8901,1,PAYMENT,163885.42,C266244,136095.23,0,M165338,477269.92,477269.92,0
18007,21,CASH_OUT,290626.98,C316785,162235.28,0,C427939,271762.91,562389.89,1
21114,3,PAYMENT,299345.96,C667060,699739.21,400393.25,M761938,903858.1,903858.1,0
4443,16,PAYMENT,345297.93,C558395,474131.39,128833.46,M610647,361428.39,361428.39,0
2347,26,TRANSFER,277605.99,C516901,836021.66,558415.67,C952316,35483.41,313089.4,1
2326,27,PAYMENT,338937.99,C386949,305262.43,0,M124190,229154.19,229154.19,0
284,5,PAYMENT,18956.8,C635814,343176.39,324219.59,M847812,131037.23,131037.23,0
18359,23,TRANSFER,332927.91,C293270,788339.87,455411.96,C255877,583639.82,916567.73,1
24769,12,TRANSFER,435573.56,C776176,141072.49,0,C734429,80746.25,516319.81,1
21300,26,CASH_OUT,348517.92,C987157,602229.28,253711.36,C812797,692826.71,1041344.63,1
20020,27,CASH_OUT,417190.71,C311335,912095.35,494904.64,C640094,775764.95,1192955.66,1
1685,23,PAYMENT,81301.53,C735274,801508.37,720206.84,M625568,76034.06,76034.06,0
6626,27,PAYMENT,9999.99,C776069,46204.6,0,M702331,985505.81,985505.81,0
17009,23,DEPOSIT,10488.06,C381718,98408.77,98408.77,M760277,32098.75,42586.81,0
4411,12,CASH_OUT,207399.29,C638625,87661.22,0,C491270,91117.37,298516.66,1
8142,7,CASH_OUT,250843.25,C358991,198527.63,0,C937023,457919.16,708762.41,1
8859,17,TRANSFER,203122.58,C522051,681869.22,478746.64,C949221,856366.67,1059489.25,1
23987,18,TRANSFER,95113.08,C886095,136255.58,41142.5,C440224,416882.16,511995.24,0
11243,30,CASH_OUT,441051.54,C954988,29171.76,0,C806711,885572.2,1326623.74,1
16426,28,TRANSFER,315601.77,C851772,621605.12,306003.35,C587743,441720.42,757322.19,1
9654,12,CASH_OUT,275394.47,C678948,343976.85,68582.38,C458962,198495.36,473889.83,1
12035,27,TRANSFER,83041.36,C412903,846541.97,763500.61,C196432,607301.46,690342.82,0
22810,1,TRANSFER,417247.7,C634757,428202.52,10954.82,C957971,427.7,417675.4,1
21135,17,TRANSFER,197450.48,C419747,949584.84,752134.36,C639122,26920.3,224370.78,0
12274,5,TRANSFER,332549.56,C933217,395854.8,63305.24,C761770,677912.76,1010462.32,1
10229,18,TRANSFER,101827.95,C334121,702385.04,600557.09,C988403,2387.11,104215.06,0
964,22,PAYMENT,346225.82,C246284,737124.07,390898.25,M195660,199904.15,199904.15,0
21217,11,CASH_OUT,190513.55,C886223,120440.71,0,C845129,866600.3,1057113.85,0
12537,22,PAYMENT,300636.52,C953158,476412.41,175775.89,M625133,683241.98,683241.98,0
1104,4,TRANSFER,68514.14,C219755,951767.62,883253.48,C983372,972968.04,1041482.18,0
21252,8,PAYMENT,359851.58,C535942,992705.04,632853.46,M610140,546918.19,546918.19,0
12607,2,DEPOSIT,228542.92,C704539,479038.95,479038.95,M959725,58912.56,287455.48,0
3278,14,PAYMENT,52924.15,C878443,539202.49,486278.34,M815546,31665.8,31665.8,0
627,5,PAYMENT,151191.49,C180868,524234.04,373042.55,M874440,164946.66,164946.66,0
19986,14,TRANSFER,21912.62,C101769,143677.84,121765.22,C866833,770123.68,792036.3,0
10982,21,CASH_OUT,132022.76,C807125,799145.49,667122.73,C834689,230712.34,362735.1,0
16805,5,CASH_OUT,371661.72,C830200,810609.35,438947.63,C857987,173778.74,545440.46,1
6848,2,PAYMENT,363807.01,C690855,447663.25,83856.24,M289069,600642.63,600642.63,0
6309,25,TRANSFER,334764.68,C710263,384409.8,49645.12,C795359,692504.3,1027268.98,1
5935,27,TRANSFER,360121.84,C207927,19993.99,0,C736564,765379.71,1125501.55,1
15560,19,CASH_OUT,155577.73,C978705,227849.22,72271.49,C625400,0,0,1
20988,1,TRANSFER,74774.17,C667256,614297.57,539523.4,C851684,247697.11,322471.28,0
19450,24,TRANSFER,266433.37,C935433,294734.45,28301.08,C620996,490052.86,756486.23,1
13979,3,DEPOSIT,180571.67,C730070,961364.54,961364.54,M190879,896802.03,1077373.7,0
23685,25,DEPOSIT,364364.01,C329679,695291.73,695291.73,M513029,273394.91,637758.92,0
22122,16,DEPOSIT,274671.28,C794459,860964.78,860964.78,M596313,805283.43,1079954.71,0
3464,14,CASH_OUT,268929.34,C235309,128100.61,0,C747398,724524.92,993454.26,1
10753,25,CASH_OUT,221671.92,C123948,380478.19,158806.27,C538786,356091.48,577763.4,1
8744,6,PAYMENT,243601.48,C127730,410670.97,167069.49,M788663,28241.65,28241.65,0
10671,13,PAYMENT,17015.26,C138423,252230.75,235215.49,M149050,584817.08,584817.08,0
11925,20,TRANSFER,96925.89,C514924,241504.67,144578.78,C269739,197171.54,294097.43,0
10423,21,TRANSFER,232461.28,C831820,429573.21,197111.93,C693944,545287.29,777748.57,1
5497,5,TRANSFER,32510.53,C530457,223947.94,191437.41,C583300,352357.63,384868.16,0
10373,6,CASH_OUT,205859.5,C187331,19625.31,0,C193509,790023.75,995883.25,1
2085,17,DEPOSIT,279921.26,C973111,607777.71,607777.71,M154012,46540.04,326461.3,0
4085,28,CASH_OUT,237996.74,C817115,592725.55,354728.81,C744956,30102.79,268099.53,1
6831,23,PAYMENT,169129.23,C854713,969229.73,800100.5,M791729,366159.04,366159.04,0
8529,16,PAYMENT,166962.31,C809182,490539.12,323576.81,M711864,757706.16,757706.16,0
2010,4,DEPOSIT,214221.29,C737939,318375.22,318375.22,M241353,195850.78,410072.07,0
18519,12,PAYMENT,427430.13,C374624,887053.01,459622.88,M264272,206896.68,206896.68,0
260,9,TRANSFER,20984.66,C681481,559395.24,538410.58,C790944,307449.59,328434.25,0
13288,24,PAYMENT,196817.71,C401024,861245.37,664427.66,M829521,86307.27,86307.27,0
7908,27,TRANSFER,258646.07,C670967,404369.68,145723.61,C610582,913198.11,1171844.18,1
23671,17,TRANSFER,357807.36,C438464,918472.68,560665.32,C572775,532035.68,889843.04,1
20191,11,PAYMENT,390931.1,C130632,502874.61,111943.51,M883420,672347.1,672347.1,0
22303,23,CASH_OUT,307885.14,C387576,894541.17,586656.03,C167879,545819.83,853704.97,1
22503,8,PAYMENT,255300.79,C614838,104462.08,0,M730468,586397.37,586397.37,0
21590,16,CASH_OUT,374542.25,C608461,509855.7,135313.45,C378171,794634.22,1169176.47,1
14983,30,PAYMENT,493723.65,C320336,190884.47,0,M456983,76388.95,76388.95,0
9827,14,CASH_OUT,267541.23,C333781,243214.94,0,C886963,105516.83,373058.06,1
1941,2,CASH_OUT,279055.61,C576812,847985.46,568929.85,C648576,183252.89,462308.5,1
10245,2,TRANSFER,431275.26,C416232,150849.04,0,C644197,589657.9,1020933.16,1
13839,28,DEPOSIT,128064.41,C715724,633924.88,633924.88,M293220,693723.62,821788.03,0
23120,22,PAYMENT,18939.24,C834589,865164.72,846225.48,M317393,859746.31,859746.31,0
19408,26,CASH_OUT,386930.08,C907036,890482.71,503552.63,C229944,162559.98,549490.06,1
11317,18,CASH_OUT,495440.82,C502826,74524.94,0,C946166,768117.73,1263558.55,1
22549,9,TRANSFER,300512.03,C134251,298829.77,0,C895697,482106.81,782618.84,1
3687,6,TRANSFER,411070.59,C380406,94738.6,0,C427231,800210.18,1211280.77,1
16511,21,CASH_OUT,332781.82,C758911,879156.31,546374.49,C858743,722722.15,1055503.97,1
16544,24,PAYMENT,265680.91,C740504,320415.35,54734.44,M393946,910928.67,910928.67,0
21461,6,TRANSFER,262301.41,C789481,787888.97,525587.56,C682584,96491.18,358792.59,1
8342,13,CASH_OUT,324588.47,C779688,649454.22,324865.75,C215451,886124.96,1210713.43,1
8011,25,CASH_OUT,305422.39,C539646,881938.25,576515.86,C682821,628466.34,933888.73,1
5930,22,DEPOSIT,351122.13,C689040,452973.1,452973.1,M566873,472589.78,823711.91,0
10064,22,TRANSFER,97129.94,C384514,751156.31,654026.37,C204297,202105.43,299235.37,0
2137,5,PAYMENT,289886.71,C413795,555180.6,265293.89,M353380,298079.07,298079.07,0
20854,14,TRANSFER,120933.23,C984172,584387.73,463454.5,C360573,260288.94,381222.17,0
17896,28,PAYMENT,173331,C642216,525369.49,352038.49,M221294,368610.13,368610.13,0
1835,13,PAYMENT,234756.42,C494417,789489.18,554732.76,M175547,16777.71,16777.71,0
11064,16,CASH_OUT,377648.86,C269090,22567.92,0,C753176,6225.83,383874.69,1
7091,18,CASH_OUT,330351.14,C915869,271306.7,0,C638176,501864.68,832215.82,1
16398,12,PAYMENT,293139.56,C306038,300310.46,7170.9,M660094,708578.99,708578.99,0
7707,15,TRANSFER,1290.35,C878174,533161.06,531870.71,C107078,340643.35,341933.7,0
100,2,TRANSFER,154847.19,C793468,253877.55,99030.36,C694935,832901.72,987748.91,0
23464,23,TRANSFER,22063.87,C836945,113057.15,90993.28,C873714,765513.27,787577.14,0
13020,20,PAYMENT,134765.96,C940128,894992.51,760226.55,M633705,794671.1,794671.1,0
13996,1,CASH_OUT,103285.36,C984817,607686.61,504401.25,C265623,620238.48,723523.84,0
4158,3,PAYMENT,417651.52,C935370,612976.66,195325.14,M373118,492248.1,492248.1,0
7720,18,PAYMENT,9999.99,C345512,121440.66,0,M483970,594434.72,594434.72,0
20580,27,CASH_OUT,285491.19,C554190,566205.97,280714.78,C605479,141574.51,427065.7,1
5628,16,DEPOSIT,5360.19,C789763,979860.84,979860.84,M292885,758039.64,763399.83,0
8159,2,PAYMENT,489924.33,C750428,653449.32,163524.99,M958796,703990.6,703990.6,0
4597,17,PAYMENT,136921.5,C488670,78249.69,0,M172493,435429.25,435429.25,0
8819,29,DEPOSIT,179630.67,C126329,221087.88,221087.88,M306758,189484.86,369115.53,0
23361,2,CASH_OUT,363153.14,C292101,69340.32,0,C841087,168867.78,532020.92,1
8758,27,CASH_OUT,44792.99,C791378,555835.72,511042.73,C383727,750821.14,795614.13,0
24533,8,CASH_OUT,9999.99,C345512,822568.46,763495.61,C625307,828772.78,887845.63,0
22281,13,CASH_OUT,69451.52,C579311,189558.03,120106.51,C296382,372424.81,441876.33,0
24441,25,TRANSFER,189331.56,C106267,924936.28,735604.72,C200251,877736.79,1067068.35,0
8994,30,PAYMENT,32337.57,C823986,99357.76,67020.19,M925048,626232.67,626232.67,0
10322,12,CASH_OUT,246368.38,C180800,505277.54,258909.16,C621769,360750.43,607118.81,1
15798,23,PAYMENT,376733.74,C566975,269459.26,0,M419142,146313.53,146313.53,0
3266,6,TRANSFER,222528.34,C416599,653096.78,430568.44,C880765,232708.81,455237.15,1
18243,11,TRANSFER,293990.97,C733863,437555.98,143565.01,C244563,367909.83,661900.8,1
6562,12,PAYMENT,460823.6,C981282,4677.82,0,M901790,406723.84,406723.84,0
16277,21,TRANSFER,476705.19,C793182,386259.75,0,C820405,861435.56,1338140.75,1
15833,13,CASH_OUT,97345.04,C895279,327116.17,229771.13,C557918,625918.99,723264.03,0
9490,21,TRANSFER,76625.52,C790566,522469.01,445843.49,C696349,807741.58,884367.1,0
20890,24,CASH_OUT,318069.35,C965428,817515.44,499446.09,C247311,791630.84,1109700.19,1
6693,10,DEPOSIT,345707.61,C763508,508341.33,508341.33,M338939,334952.37,680659.98,0
19053,14,PAYMENT,290514.15,C476025,749696.27,459182.12,M308442,140184.74,140184.74,0
21958,5,TRANSFER,27723.24,C871476,464681.63,436958.39,C409678,732841.52,760564.76,0
6391,24,PAYMENT,73352.57,C911549,385925.57,312573,M290989,255460.62,255460.62,0
20834,3,PAYMENT,481618.79,C349786,525694.43,44075.64,M533176,846422.14,846422.14,0
347,28,PAYMENT,492433.12,C112685,770728.62,278295.5,M449921,28992.74,28992.74,0
8204,29,DEPOSIT,1516.9,C143011,631155.54,631155.54,M158071,899405.66,900922.56,0
19103,22,DEPOSIT,455277.36,C956791,873201.36,873201.36,M980043,185061.36,640338.72,0
9854,19,PAYMENT,452643.39,C592224,390223.32,0,M376832,797671.81,797671.81,0
11974,1,PAYMENT,259643.06,C268847,421299.88,161656.82,M378963,285143.78,285143.78,0
251,1,TRANSFER,92275.68,C143558,699242.74,606967.06,C834742,408986.5,501262.18,0
719,25,TRANSFER,217352.91,C937948,990086.37,772733.46,C770432,22446.97,239799.88,1
24466,23,PAYMENT,485120.54,C678922,585098.68,99978.14,M290906,324328.78,324328.78,0
4098,26,TRANSFER,461755.11,C207006,647459.56,185704.45,C779500,785117.16,1246872.27,1
22647,22,DEPOSIT,26891.29,C247320,4767.32,4767.32,M411086,366232.5,393123.79,0
18639,12,DEPOSIT,170034.37,C715621,621218.06,621218.06,M490340,570850.17,740884.54,0
23825,22,CASH_OUT,254233.12,C704125,540318.49,286085.37,C903369,0,0,1
9356,8,DEPOSIT,2806.45,C289889,488164.22,488164.22,M126223,252361.53,255167.98,0
10230,3,PAYMENT,485370.2,C195984,624343.89,138973.69,M516737,158945.74,158945.74,0
18184,27,DEPOSIT,69506.11,C835131,984231.78,984231.78,M956832,166503.37,236009.48,0
20046,17,PAYMENT,355553.39,C212547,45881.4,0,M121721,530285.02,530285.02,0
8030,1,TRANSFER,456239.14,C814606,382205.01,0,C104736,530234.68,986473.82,1
23262,16,PAYMENT,99155.82,C975026,51321.06,0,M437670,785901.85,785901.85,0
11754,27,PAYMENT,336366.74,C331402,183070.35,0,M976271,102950.45,102950.45,0
7537,29,CASH_OUT,278904.3,C817030,570119,291214.7,C490088,48525.23,327429.53,1
12651,29,PAYMENT,311868.77,C487241,526109.83,214241.06,M877524,503204.59,503204.59,0
1973,23,DEPOSIT,46206.09,C565796,588102.44,588102.44,M223107,476044.18,522250.27,0
4565,21,PAYMENT,28760.36,C288824,204390.16,175629.8,M255064,311470.16,311470.16,0
17946,27,DEPOSIT,365890.75,C197331,306596.07,306596.07,M239359,453867.01,819757.76,0
4951,15,CASH_OUT,306931.9,C846966,335677.64,28745.74,C770957,171972.41,478904.31,1
13200,13,CASH_OUT,64040.56,C996155,210976.3,146935.74,C302238,885738.65,949779.21,0
9890,26,TRANSFER,424102.45,C954194,579708.17,155605.72,C380736,656699.54,1080801.99,1
11215,13,PAYMENT,350880.25,C467647,971872.95,620992.7,M685993,682108.93,682108.93,0
76,28,TRANSFER,67779.15,C292974,656807.52,589028.37,C390461,148770.43,216549.58,0
1148,11,DEPOSIT,143280.09,C108338,449777.94,449777.94,M777367,396545.99,539826.08,0
22395,25,CASH_OUT,4823.47,C835472,496931.51,492108.04,C504303,41672.05,46495.52,0
8023,16,PAYMENT,62389.75,C741806,791309.01,728919.26,M289383,345620.61,345620.61,0
24902,19,PAYMENT,322082.63,C702658,568303.93,246221.3,M320981,245923.82,245923.82,0
35,29,DEPOSIT,498707.49,C298831,861362.72,861362.72,M273804,558276.52,1056984.01,0
4580,28,PAYMENT,410344.87,C342873,248763.16,0,M491416,531554.16,531554.16,0
2210,13,PAYMENT,381416.8,C279859,748826.64,367409.84,M193099,922281.41,922281.41,0
20042,14,DEPOSIT,152628.95,C450078,529835.37,529835.37,M369084,78171.16,230800.11,0
8157,4,TRANSFER,368480.78,C359701,18005.21,0,C793032,0,0,1
17790,16,TRANSFER,161018.06,C504919,456146.63,295128.57,C173714,215910.42,376928.48,0
5115,7,PAYMENT,237571.99,C520383,124266.5,0,M671661,855165.52,855165.52,0
16070,11,PAYMENT,359307.66,C114412,745687.24,386379.58,M348214,61132.37,61132.37,0
9301,1,DEPOSIT,99881.85,C325203,324980.32,324980.32,M347368,124197.9,224079.75,0
7364,11,PAYMENT,317383.08,C157906,779311.97,461928.89,M590320,838026.42,838026.42,0
24844,2,CASH_OUT,489886.95,C776887,63281.93,0,C673285,2068.53,491955.48,1
5054,17,PAYMENT,110349.5,C664012,572512.13,462162.63,M672864,516963.1,516963.1,0
14265,6,PAYMENT,78196.21,C364796,62839.32,0,M699130,278374.62,278374.62,0
10580,15,PAYMENT,396970.18,C555741,653325.42,256355.24,M125484,607297.37,607297.37,0
11922,24,TRANSFER,442533.53,C689047,851414.3,408880.77,C890025,169656.66,612190.19,1
18949,25,PAYMENT,195704.14,C812255,34100.31,0,M163438,802671.27,802671.27,0
13011,6,CASH_OUT,201836.63,C397275,988566.59,786729.96,C200730,273551.54,475388.17,1
8583,29,PAYMENT,317570.22,C819318,393304.35,75734.13,M559182,255818.25,255818.25,0
15802,1,PAYMENT,130181.61,C781210,739619.86,609438.25,M827038,812935.34,812935.34,0
9189,16,DEPOSIT,15079.09,C370629,727962.29,727962.29,M535033,243639.65,258718.74,0
3549,12,PAYMENT,477071.49,C703431,557426.95,80355.46,M866632,930977.35,930977.35,0
22422,26,CASH_OUT,305161.67,C592823,84578.92,0,C476348,685501.83,990663.5,1
1744,14,PAYMENT,454360.38,C548852,68593.49,0,M564048,618621.69,618621.69,0
15738,11,CASH_OUT,125933.62,C797328,659598.46,533664.84,C543540,808922.44,934856.06,0
21092,13,CASH_OUT,65091.02,C254805,526076.31,460985.29,C167174,19367.08,84458.1,0
5091,27,CASH_OUT,332812.04,C537239,630073.71,297261.67,C443009,371671.33,704483.37,1
13959,19,PAYMENT,74184.73,C154991,745476.06,671291.33,M354625,231437.11,231437.11,0
3707,30,CASH_OUT,97712.88,C642347,835085.49,737372.61,C642449,455613.38,553326.26,0
9685,18,CASH_OUT,359294.55,C718371,15535.14,0,C527215,3159.64,362454.19,1
2389,6,TRANSFER,397528.35,C543100,821151.45,423623.1,C818218,283442.82,680971.17,1
13198,16,PAYMENT,181210.88,C935016,207716.83,26505.95,M667908,30433.9,30433.9,0
24629,8,PAYMENT,379503.65,C654408,63755.31,0,M680433,137229.51,137229.51,0
3954,10,CASH_OUT,155972.06,C716439,700640.8,544668.74,C766787,423210.26,579182.32,0
14525,19,TRANSFER,269499.72,C108996,481753.72,212254,C185851,195784.05,465283.77,1
5743,12,PAYMENT,325414.14,C583807,842598.02,517183.88,M655615,550337.83,550337.83,0
2517,12,PAYMENT,430412.02,C199420,603510.54,173098.52,M599270,339076.34,339076.34,0
9775,22,DEPOSIT,261563.58,C577508,823853.53,823853.53,M102117,138092.17,399655.75,0
4069,5,TRANSFER,302843.02,C739114,440189.8,137346.78,C623668,889230.47,1192073.49,1
15583,28,PAYMENT,181707.23,C383840,295973.12,114265.89,M719706,283345.65,283345.65,0
18380,28,CASH_OUT,224450.52,C883472,712785.71,488335.19,C321009,435245.94,659696.46,1
23755,24,CASH_OUT,362455.99,C664827,594024.89,231568.9,C201271,286335.13,648791.12,1
12282,26,PAYMENT,113561.46,C718741,371138.9,257577.44,M782077,188169.19,188169.19,0
17958,10,CASH_OUT,162487.6,C373246,478660.03,316172.43,C323296,906925.77,1069413.37,0
7516,29,PAYMENT,258577.83,C814203,165670.35,0,M278168,472408.01,472408.01,0
3223,19,TRANSFER,130341.59,C482784,158259.56,27917.97,C683284,777070.99,907412.58,0
18818,8,PAYMENT,307889.32,C349285,82467.33,0,M865147,486826.5,486826.5,0
18037,24,PAYMENT,261043.31,C976451,22721.22,0,M484920,581884.99,581884.99,0
14500,23,DEPOSIT,388039.74,C114054,648465.65,648465.65,M634675,98108.06,486147.8,0
15549,24,PAYMENT,148505.18,C300954,380249.48,231744.3,M610971,615266.89,615266.89,0
15726,1,PAYMENT,217704.4,C790636,909903.05,692198.65,M936002,704847.67,704847.67,0
21732,23,TRANSFER,231619.44,C715816,958522.86,726903.42,C896599,998086.41,1229705.85,1
24596,18,PAYMENT,361160.44,C530321,475468.31,114307.87,M489008,463165.43,463165.43,0
14229,20,CASH_OUT,306238.51,C449715,624021.9,317783.39,C232223,196667.53,502906.04,1
5788,16,DEPOSIT,44696.5,C977743,471096.4,471096.4,M838997,758649.6,803346.1,0
6504,12,TRANSFER,221599.34,C572075,330456.63,108857.29,C154939,675555.01,897154.35,1
4974,10,DEPOSIT,19411.13,C540620,295065.16,295065.16,M150403,643225.11,662636.24,0
15506,26,PAYMENT,218966.85,C781370,829744.27,610777.42,M253686,372075.22,372075.22,0
14931,24,DEPOSIT,65808.99,C188448,178816.42,178816.42,M886468,514290.09,580099.08,0
20548,19,TRANSFER,127434.21,C901438,51343.34,0,C573626,831537.54,958971.75,0
16489,6,CASH_OUT,491522.43,C628480,36329.14,0,C186429,491744.08,983266.51,1
18761,20,TRANSFER,364071.86,C582394,888000.83,523928.97,C930834,499788.56,863860.42,1
5884,8,PAYMENT,51501.04,C797551,924189.13,872688.09,M333074,420967.56,420967.56,0
17478,8,CASH_OUT,95849.69,C825835,332959.3,237109.61,C749070,704223.34,800073.03,0
21839,28,DEPOSIT,28817.48,C673533,205217.58,205217.58,M214738,630273.76,659091.24,0
6174,29,PAYMENT,142294.54,C341095,946016.93,803722.39,M191964,557074.64,557074.64,0
3275,27,TRANSFER,220381.45,C703813,138446.01,0,C727770,954381.23,1174762.68,1
22480,21,TRANSFER,131627.61,C850924,739548.49,607920.88,C997824,420288.33,551915.94,0
21514,7,TRANSFER,64141.82,C457466,669219.08,605077.26,C532155,267106.73,331248.55,0
4274,22,PAYMENT,280231.08,C253752,766270.81,486039.73,M290988,889211.64,889211.64,0
2768,6,TRANSFER,396521.87,C391626,417988.02,21466.15,C267216,318552.14,715074.01,1
2588,25,PAYMENT,496445.99,C898623,578370.02,81924.03,M349104,804611.7,804611.7,0
10949,24,PAYMENT,471296.66,C913828,919476.63,448179.97,M869785,419326.11,419326.11,0
14888,22,CASH_OUT,295107.55,C692396,359845.04,64737.49,C807217,0,0,1
12832,11,TRANSFER,494747.64,C614004,826801.17,332053.53,C879149,510686.81,1005434.45,1
1484,8,PAYMENT,78283.77,C271162,825552.38,747268.61,M470257,398992.92,398992.92,0
21842,18,DEPOSIT,322807.64,C356546,945513.15,945513.15,M529678,340769.88,663577.52,0
53,20,PAYMENT,244641.22,C699435,424683.49,180042.27,M700352,109859.76,109859.76,0
15388,28,PAYMENT,375788.65,C122007,460697.74,84909.09,M863958,145036.19,145036.19,0
15779,24,PAYMENT,212572.83,C756808,431476.15,218903.32,M480326,860808.25,860808.25,0
10597,29,PAYMENT,371251.27,C273949,217850.27,0,M331643,384830.98,384830.98,0
3048,6,PAYMENT,53919.61,C876264,952530.97,898611.36,M819003,211522.27,211522.27,0
5534,9,CASH_OUT,489942.23,C569420,162857.35,0,C937492,606370.2,1096312.43,1
23480,16,PAYMENT,261640.22,C646784,354253.27,92613.05,M547814,718470.71,718470.71,0
